longitude,latitude,housing_median_age,households,median_income,median_house_value
-117.92,33.84,45.0,377.0,46111.00000000001,223000.0
-117.92,33.85,44.0,244.0,32344.0,170100.0
-117.91,33.85,35.0,267.0,27014.0,156700.0
-117.91,33.84,35.0,322.0,29583.0,175400.0
-117.91,33.85,22.0,294.0,30250.0,180000.0
-117.91,33.84,29.0,430.0,26563.0,162500.0
-117.93,33.85,27.0,481.0,19621.0,118100.0
-117.94,33.85,26.0,458.0,33393.0,168600.0
-117.93,33.85,33.0,444.0,29474.0,178400.0
-117.93,33.85,31.0,302.0,38750.0,183900.0
-117.93,33.85,25.0,283.0,42019.0,163900.0
-117.93,33.85,36.0,392.0,32188.0,196900.0
-117.94,33.85,37.0,104.0,42750.0,186200.0
-117.95,33.85,13.0,1375.0,41325.0,203500.0
-117.96,33.85,35.0,186.0,41250.0,189200.0
-117.97,33.85,30.0,472.0,40061.0,182900.0
-117.96,33.85,36.0,358.0,48438.0,185700.0
-117.95,33.84,32.0,448.0,34028.0,183700.0
-117.95,33.84,19.0,391.0,37500.0,173400.0
-117.94,33.84,25.0,774.0,31884.0,135400.0
-117.94,33.84,28.0,212.0,36214.0,182100.0
-117.98,33.85,23.0,362.0,47650.0,181500.0
-117.98,33.84,33.0,405.0,39539.0,191100.0
-117.98,33.84,35.0,199.0,50747.0,189600.0
-117.97,33.85,45.0,152.0,51057.0,170700.0
-117.96,33.84,31.0,507.0,34583.0,186300.0
-117.97,33.84,34.0,153.0,48667.0,186800.0
-117.97,33.84,35.0,137.0,52500.0,190200.0
-117.97,33.84,25.0,500.0,42679.0,191700.0
-117.99,33.84,31.0,570.0,49115.0,255500.0
-117.98,33.84,31.0,226.0,46041.99999999999,220700.0
-117.98,33.83,17.0,893.0,33006.0,185800.0
-118.0,33.82,21.0,500.0,32326.0,204700.0
-118.01,33.82,31.0,356.0,40625.0,225900.0
-118.01,33.83,24.0,1257.0,25577.0,202300.0
-118.01,33.83,23.0,250.0,24609.0,219600.0
-118.0,33.83,26.0,368.0,39333.0,196100.0
-118.0,33.83,24.0,529.0,22401.0,212500.0
-117.99,33.83,25.0,657.0,32539.0,199000.0
-117.99,33.82,19.0,460.0,31538.0,252100.0
-117.99,33.83,35.0,248.0,52657.0,191400.0
-117.99,33.82,33.0,509.0,41167.0,215500.0
-117.98,33.83,17.0,766.0,32823.0,228500.0
-117.98,33.82,34.0,174.0,49219.0,200000.0
-117.98,33.82,34.0,241.0,55486.00000000001,218100.0
-117.98,33.83,32.0,187.0,62130.0,230800.0
-117.97,33.83,22.0,674.0,40185.00000000001,200900.0
-117.97,33.82,26.0,922.0,37655.0,197700.0
-117.96,33.83,30.0,593.0,33831.0,197400.0
-117.96,33.83,18.0,541.0,31315.0,137500.0
-117.96,33.83,29.0,170.0,61001.0,298900.0
-117.95,33.84,18.0,773.0,36500.0,171400.0
-117.94,33.83,20.0,172.0,32500.0,350000.0
-117.95,33.83,31.0,413.0,49394.0,217800.0
-117.94,33.82,27.0,325.0,34000.0,196900.0
-117.95,33.82,29.0,584.0,36875.0,213200.0
-117.95,33.83,35.0,210.0,50599.0,216700.0
-117.96,33.83,34.0,156.0,63214.0,220800.0
-117.95,33.83,36.0,234.0,38214.0,210900.0
-117.93,33.83,32.0,381.0,24942.000000000004,186300.0
-117.92,33.82,36.0,386.0,43583.0,187200.0
-117.94,33.82,29.0,390.0,23347.000000000004,208100.0
-117.94,33.82,24.0,868.0,50763.99999999999,228600.0
-117.93,33.82,28.0,567.0,30179.0,198800.0
-117.92,33.84,38.0,278.0,32969.0,220000.0
-117.92,33.83,6.0,859.0,25564.0,171300.0
-117.93,33.83,30.0,391.0,33750.0,201900.0
-117.93,33.84,34.0,305.0,60531.0,287100.0
-117.93,33.84,26.0,566.0,34750.0,282500.0
-117.9,33.83,23.0,598.0,28072.0,164700.0
-117.91,33.83,9.0,325.0,11190.0,175000.0
-117.92,33.83,17.0,81.0,14250.0,212500.0
-117.91,33.84,16.0,249.0,15903.0,165400.0
-117.91,33.84,25.0,258.0,31250.0,168100.0
-117.91,33.83,47.0,109.0,36607.0,160600.0
-117.91,33.83,37.0,243.0,30288.0,161400.0
-117.92,33.83,36.0,196.0,50275.0,179300.0
-117.92,33.83,52.0,293.0,36042.0,166400.0
-117.91,33.83,32.0,504.0,25509.0,170800.0
-117.9,33.82,32.0,275.0,24931.0,166900.0
-117.92,33.82,10.0,424.0,45057.0,152400.0
-117.91,33.82,32.0,626.0,29479.000000000004,184600.0
-117.91,33.82,29.0,271.0,23843.0,182900.0
-117.91,33.81,18.0,340.0,25625.0,153100.0
-117.91,33.82,32.0,284.0,37014.0,179600.0
-117.93,33.81,18.0,563.0,48981.0,166300.0
-117.92,33.81,34.0,184.0,56047.0,205100.0
-117.93,33.8,34.0,716.0,42731.0,218000.0
-117.92,33.8,17.0,272.0,46696.0,159500.0
-117.9,33.8,21.0,335.0,29231.0,45000.0
-117.9,33.8,22.0,771.0,24833.0,157500.0
-117.9,33.8,23.0,358.0,30789.0,350000.0
-117.9,33.8,27.0,418.0,43750.0,212500.0
-117.94,33.81,33.0,343.0,42759.0,238000.0
-117.94,33.81,25.0,455.0,32560.0,214300.0
-117.94,33.81,34.0,204.0,58461.0,227400.0
-117.94,33.81,26.0,315.0,45714.0,243200.0
-117.94,33.8,28.0,499.0,49429.0,254800.0
-117.94,33.81,24.0,1014.0,36771.0,172200.0
-117.93,33.8,29.0,281.0,48611.00000000001,231900.0
-117.95,33.82,35.0,174.0,40735.0,208700.0
-117.96,33.82,32.0,601.0,36300.0,183400.0
-117.96,33.82,32.0,531.0,37917.0,197400.0
-117.96,33.81,35.0,330.0,47737.99999999999,180000.0
-117.96,33.82,29.0,428.0,37070.0,180400.0
-117.96,33.82,19.0,276.0,36422.0,209400.0
-117.95,33.81,33.0,285.0,51180.0,195200.0
-118.0,33.81,22.0,588.0,35268.0,174700.0
-118.01,33.81,25.0,339.0,45179.0,177100.0
-118.0,33.82,24.0,634.0,31087.0,202800.0
-118.0,33.81,13.0,628.0,41276.0,153800.0
-118.0,33.81,17.0,412.0,37059.0,146300.0
-117.99,33.82,21.0,460.0,28625.0,189600.0
-117.99,33.81,42.0,50.0,22000.0,153100.0
-117.99,33.81,46.0,14.0,41666.99999999999,162500.0
-117.98,33.81,28.0,764.0,25820.0,181800.0
-117.98,33.81,18.0,815.0,37201.0,183100.0
-117.98,33.81,35.0,161.0,51520.0,215600.0
-117.97,33.81,26.0,1001.0,28042.0,206300.0
-117.97,33.81,30.0,456.0,44850.0,180600.0
-117.99,33.79,33.0,315.0,45263.0,169000.0
-117.99,33.79,35.0,454.0,39566.0,167800.0
-117.98,33.8,35.0,343.0,54875.99999999999,227500.0
-117.98,33.79,35.0,480.0,41115.00000000001,179700.0
-117.98,33.8,32.0,402.0,43036.0,191400.0
-117.97,33.79,33.0,591.0,36849.0,211400.0
-118.0,33.79,18.0,652.0,36531.0,143500.0
-117.99,33.78,15.0,946.0,35313.0,213000.0
-117.99,33.79,21.0,683.0,32857.0,213300.0
-117.98,33.78,31.0,563.0,39798.0,187500.0
-117.97,33.79,34.0,442.0,41818.0,224200.0
-117.99,33.78,19.0,1593.0,31049.000000000004,173900.0
-117.97,33.78,35.0,587.0,39479.0,203800.0
-117.98,33.78,22.0,920.0,32636.0,180200.0
-117.96,33.8,33.0,387.0,34821.0,231300.0
-117.96,33.79,36.0,402.0,52816.0,221800.0
-117.96,33.8,35.0,272.0,52440.0,218000.0
-117.96,33.8,33.0,387.0,44250.0,188400.0
-117.95,33.79,34.0,405.0,56935.0,218300.0
-117.95,33.78,26.0,825.0,39536.0,191000.0
-117.96,33.79,29.0,482.0,20677.0,214500.0
-117.96,33.78,35.0,217.0,63700.0,229200.0
-117.94,33.8,23.0,707.0,28000.0,214300.0
-117.95,33.79,34.0,501.0,44667.0,190600.0
-117.95,33.8,34.0,292.0,46388.99999999999,214600.0
-117.95,33.8,32.0,197.0,52370.0,215700.0
-117.94,33.79,24.0,733.0,47986.00000000001,236500.0
-117.93,33.78,36.0,370.0,43906.0,231300.0
-117.94,33.78,34.0,450.0,47731.0,199200.0
-117.93,33.79,36.0,391.0,40909.00000000001,190800.0
-117.93,33.79,34.0,605.0,52129.0,193400.0
-117.92,33.79,35.0,297.0,45739.0,190500.0
-117.92,33.79,29.0,881.0,31726.0,198700.0
-117.92,33.79,26.0,606.0,28622.0,184300.0
-117.91,33.79,22.0,983.0,42500.0,170300.0
-117.91,33.78,33.0,535.0,40362.0,177900.0
-117.93,33.78,28.0,835.0,39018.0,182300.0
-117.92,33.77,28.0,889.0,35220.0,190300.0
-117.91,33.78,26.0,967.0,30450.0,184000.0
-117.92,33.78,35.0,354.0,34837.0,186500.0
-117.95,33.78,9.0,986.0,29726.0,133800.0
-117.94,33.77,32.0,154.0,45052.0,170800.0
-117.94,33.77,33.0,718.0,32591.0,175900.0
-117.94,33.78,11.0,722.0,38056.0,171100.0
-117.94,33.78,40.0,70.0,30125.0,166100.0
-117.93,33.77,36.0,561.0,45833.00000000001,190700.0
-117.96,33.78,26.0,537.0,24931.0,236100.0
-117.95,33.78,32.0,532.0,37303.0,188500.0
-117.95,33.77,38.0,309.0,41917.0,181800.0
-117.95,33.77,38.0,204.0,32632.0,180900.0
-117.96,33.77,32.0,884.0,41321.0,222800.0
-117.97,33.77,20.0,425.0,29414.0,162200.0
-117.97,33.77,25.0,342.0,27157.0,350000.0
-117.97,33.77,22.0,533.0,26618.0,179600.0
-117.99,33.77,15.0,561.0,34955.0,160900.0
-117.98,33.77,7.0,550.0,36333.0,169800.0
-117.97,33.76,18.0,369.0,31771.0,194000.0
-117.98,33.77,22.0,662.0,40955.0,174200.0
-117.98,33.76,29.0,317.0,43200.0,196900.0
-117.96,33.76,24.0,306.0,42813.0,189500.0
-117.96,33.76,22.0,527.0,37734.0,193900.0
-117.96,33.75,14.0,547.0,27986.0,176100.0
-117.95,33.76,29.0,343.0,41295.0,188000.0
-117.94,33.76,27.0,511.0,42386.0,184200.0
-117.94,33.76,33.0,331.0,37232.0,176200.0
-117.95,33.76,24.0,795.0,43512.00000000001,191400.0
-117.94,33.75,30.0,1050.0,40150.0,186700.0
-117.96,33.75,22.0,542.0,27800.0,196300.0
-117.95,33.75,19.0,275.0,66355.0,276100.0
-117.95,33.75,24.0,341.0,51416.00000000001,231400.0
-117.97,33.76,27.0,345.0,40508.0,183900.0
-117.97,33.75,26.0,648.0,39107.0,190700.0
-117.97,33.75,32.0,290.0,37500.0,190400.0
-117.93,33.76,24.0,714.0,41577.0,174100.0
-117.93,33.75,24.0,304.0,42219.0,162800.0
-117.93,33.75,15.0,575.0,35967.0,141600.0
-117.93,33.76,17.0,825.0,33710.0,161800.0
-117.93,33.76,21.0,645.0,40500.0,177900.0
-117.92,33.75,19.0,432.0,40313.0,147500.0
-117.9,33.77,35.0,387.0,39613.0,182300.0
-117.91,33.77,26.0,1333.0,30902.0,190400.0
-117.91,33.76,22.0,1523.0,38506.0,167400.0
-117.92,33.76,26.0,169.0,28438.0,174300.0
-117.92,33.75,23.0,216.0,26442.0,156300.0
-117.92,33.75,32.0,201.0,30625.0,142800.0
-117.91,33.75,8.0,674.0,30635.0,160000.0
-117.93,33.74,15.0,270.0,39219.0,142600.0
-117.93,33.74,30.0,467.0,31403.0,153000.0
-117.93,33.74,5.0,197.0,33017.0,87500.0
-117.92,33.74,13.0,1109.0,31773.0,186500.0
-117.92,33.74,18.0,458.0,21838.000000000004,159700.0
-117.91,33.74,15.0,244.0,33846.0,162500.0
-117.92,33.74,24.0,1047.0,43882.0,189300.0
-117.94,33.74,24.0,798.0,42222.0,207200.0
-117.94,33.73,24.0,714.0,52563.00000000001,211400.0
-117.95,33.74,16.0,563.0,37162.0,201200.0
-117.95,33.74,25.0,245.0,54485.0,225200.0
-117.95,33.74,21.0,538.0,59837.99999999999,271900.0
-117.98,33.7,17.0,453.0,41603.0,160500.0
-117.98,33.71,24.0,407.0,44766.0,230000.0
-117.99,33.71,19.0,404.0,36696.0,218800.0
-117.98,33.71,26.0,368.0,48611.00000000001,229600.0
-117.96,33.68,26.0,244.0,60904.99999999999,224800.0
-117.97,33.68,23.0,309.0,46452.0,273800.0
-117.96,33.68,25.0,343.0,47656.0,230700.0
-117.96,33.68,18.0,485.0,23674.0,219200.0
-117.96,33.68,24.0,1198.0,42500.0,152100.0
-117.97,33.68,26.0,585.0,57301.0,260900.0
-117.95,33.69,26.0,261.0,48750.0,230400.0
-117.95,33.68,26.0,373.0,50287.0,265000.0
-117.95,33.68,27.0,308.0,55312.0,239200.0
-117.95,33.68,19.0,159.0,36364.0,252800.0
-117.95,33.67,25.0,265.0,82890.0,372400.0
-117.95,33.66,22.0,392.0,73719.0,337400.0
-117.98,33.65,22.0,719.0,37315.0,197900.0
-117.98,33.65,18.0,180.0,42159.00000000001,211300.0
-117.98,33.65,22.0,523.0,65500.99999999999,294900.0
-117.98,33.64,20.0,363.0,38187.0,137500.0
-117.97,33.74,16.0,360.0,42566.0,139200.0
-117.97,33.74,18.0,493.0,35990.0,262000.0
-117.97,33.73,27.0,331.0,57121.00000000001,222500.0
-117.96,33.74,19.0,383.0,41484.0,230000.0
-117.96,33.73,22.0,488.0,66324.0,347600.0
-117.97,33.73,19.0,589.0,72845.0,301800.0
-117.97,33.72,24.0,453.0,54286.0,273400.0
-117.95,33.72,21.0,503.0,59582.0,288000.0
-117.96,33.72,23.0,538.0,68645.0,318200.0
-117.93,33.73,19.0,545.0,67919.0,295600.0
-117.93,33.72,17.0,580.0,76709.0,319500.0
-117.92,33.73,17.0,280.0,44728.0,205800.0
-117.92,33.73,14.0,1126.0,39929.0,225800.0
-117.92,33.72,17.0,498.0,55500.99999999999,274200.0
-117.96,33.71,19.0,808.0,55702.0,342600.0
-117.95,33.71,16.0,1495.0,34133.0,290900.0
-117.96,33.71,19.0,228.0,45961.99999999999,304500.0
-117.95,33.71,20.0,408.0,61092.00000000001,306500.0
-117.94,33.71,18.0,572.0,59448.99999999999,276500.0
-117.93,33.71,10.0,633.0,41365.99999999999,158800.0
-117.94,33.7,18.0,716.0,61181.0,284500.0
-117.95,33.69,24.0,597.0,69261.0,284600.0
-117.95,33.7,17.0,915.0,53430.0,231900.0
-117.98,33.69,22.0,527.0,70907.0,350200.0
-117.97,33.69,21.0,581.0,67990.0,292000.0
-117.98,33.7,16.0,596.0,78195.0,390500.0
-117.96,33.7,23.0,693.0,53428.00000000001,279300.0
-117.96,33.7,23.0,407.0,47250.0,289600.0
-117.96,33.69,20.0,432.0,60910.0,290400.0
-117.98,33.71,24.0,512.0,56825.0,264600.0
-117.97,33.71,26.0,411.0,53737.00000000001,252900.0
-117.97,33.71,25.0,497.0,58195.0,286100.0
-117.99,33.7,25.0,369.0,40345.00000000001,229400.0
-117.98,33.7,17.0,341.0,44147.99999999999,239200.0
-117.99,33.69,17.0,666.0,37479.0,213000.0
-117.98,33.69,16.0,422.0,57117.00000000001,247200.0
-117.97,33.66,22.0,607.0,58541.0,281500.0
-117.96,33.67,16.0,637.0,70173.0,382100.0
-117.96,33.66,19.0,729.0,75699.0,333300.0
-117.96,33.65,23.0,555.0,70151.0,350600.0
-117.97,33.65,26.0,346.0,53674.0,339300.0
-117.97,33.63,25.0,352.0,61571.99999999999,344000.0
-117.96,33.65,24.0,712.0,57394.99999999999,289800.0
-117.96,33.65,21.0,311.0,78453.0,343300.0
-117.98,33.61,17.0,288.0,68939.0,383900.0
-117.97,33.73,18.0,614.0,62984.0,269800.0
-117.98,33.72,24.0,546.0,60494.0,240400.0
-117.98,33.72,28.0,562.0,52655.0,243100.0
-117.98,33.67,7.0,1101.0,58252.0,264700.0
-117.98,33.66,26.0,542.0,61624.0,279400.0
-117.97,33.67,17.0,666.0,69790.0,330700.0
-117.97,33.66,14.0,1248.0,28061.0,180300.0
-117.98,33.68,14.0,472.0,73982.0,369100.0
-117.98,33.68,17.0,382.0,68039.0,332900.0
-117.97,33.68,16.0,623.0,73731.0,390800.0
-117.97,33.68,26.0,241.0,55105.00000000001,232100.0
-118.01,33.67,13.0,490.0,58880.0,447700.0
-118.01,33.67,16.0,774.0,50410.00000000001,397600.0
-118.01,33.66,19.0,910.0,43550.00000000001,429200.0
-118.0,33.66,25.0,784.0,42289.0,442700.0
-117.99,33.68,13.0,881.0,47245.0,273600.0
-117.99,33.68,18.0,451.0,35848.0,186900.0
-117.99,33.67,15.0,633.0,42165.0,234600.0
-117.99,33.68,14.0,769.0,34899.0,216700.0
-117.99,33.67,19.0,756.0,46250.0,282200.0
-117.99,33.67,12.0,488.0,40385.0,350000.0
-117.99,33.67,17.0,423.0,35859.0,262500.0
-118.0,33.66,16.0,638.0,32353.0,252900.0
-117.99,33.66,14.0,575.0,30625.0,268800.0
-118.02,33.62,11.0,754.0,43409.00000000001,271400.0
-118.05,33.65,5.0,867.0,101154.0,477700.0
-118.0,33.68,12.0,943.0,64858.0,285400.0
-118.0,33.67,34.0,632.0,48125.0,387800.0
-118.0,33.71,19.0,971.0,40121.0,279700.0
-117.99,33.71,18.0,577.0,27614.0,237500.0
-117.99,33.71,17.0,432.0,27865.000000000004,216700.0
-118.02,33.71,23.0,936.0,53886.0,331900.0
-118.02,33.7,23.0,769.0,63047.00000000001,285700.0
-118.02,33.72,22.0,1594.0,44452.99999999999,267800.0
-118.01,33.73,23.0,589.0,67418.0,302500.0
-118.02,33.73,24.0,1057.0,51384.0,336900.0
-118.03,33.72,24.0,946.0,51630.0,261000.0
-118.04,33.72,24.0,1268.0,46649.0,237800.0
-117.99,33.73,24.0,414.0,38365.0,250900.0
-118.0,33.73,26.0,282.0,67395.0,342800.0
-117.99,33.73,20.0,817.0,31912.0,220800.0
-117.99,33.72,17.0,535.0,42875.0,134800.0
-117.99,33.72,14.0,475.0,36280.0,188500.0
-118.01,33.71,18.0,1248.0,47515.0,295600.0
-118.01,33.7,24.0,588.0,72480.0,302700.0
-117.99,33.7,13.0,859.0,46250.0,248800.0
-117.99,33.69,16.0,270.0,53259.0,216400.0
-117.99,33.69,12.0,788.0,16705.0,350000.0
-118.02,33.71,24.0,435.0,58623.0,287800.0
-118.03,33.7,15.0,413.0,77854.0,395300.0
-118.03,33.71,26.0,235.0,60000.0,271400.0
-118.07,33.67,13.0,718.0,95268.0,437900.0
-118.04,33.72,14.0,963.0,47821.0,169400.0
-118.05,33.72,14.0,656.0,41862.00000000001,188900.0
-118.09,33.7,13.0,972.0,58830.0,295100.0
-118.09,33.75,32.0,950.0,66188.0,380000.0
-118.1,33.74,37.0,282.0,47773.0,400000.0
-118.11,33.75,15.0,477.0,54010.99999999999,346400.0
-118.11,33.74,43.0,309.0,48482.0,500001.0
-118.09,33.74,44.0,367.0,46369.0,422200.0
-118.11,33.75,24.0,314.0,50926.0,390500.0
-118.1,33.74,33.0,465.0,45370.0,495500.0
-118.1,33.74,31.0,310.0,46528.0,457100.0
-118.11,33.73,32.0,334.0,50476.0,500001.0
-118.07,33.72,32.0,209.0,51824.0,500001.0
-118.06,33.72,17.0,796.0,57704.00000000001,500001.0
-118.05,33.71,25.0,547.0,88280.99999999999,461600.0
-118.06,33.72,22.0,533.0,98177.0,500001.0
-118.07,33.73,13.0,303.0,98346.0,401700.0
-118.06,33.72,14.0,319.0,150001.0,500001.0
-118.06,33.73,16.0,578.0,105424.0,500001.0
-118.08,33.72,14.0,367.0,71673.0,340700.0
-118.05,33.73,25.0,467.0,50698.99999999999,266100.0
-118.05,33.72,17.0,406.0,52589.0,226100.0
-118.05,33.72,22.0,1184.0,38038.0,174500.0
-118.09,33.77,26.0,392.0,18015.0,62000.0
-118.08,33.77,26.0,544.0,21944.0,87500.0
-118.08,33.77,26.0,510.0,22708.0,67500.0
-118.08,33.77,26.0,723.0,19074.0,68500.0
-118.09,33.76,26.0,414.0,18080.0,58500.0
-118.09,33.77,26.0,1393.0,17675.0,61300.0
-118.08,33.76,26.0,538.0,16111.0,54300.0
-118.08,33.76,26.0,313.0,12813.000000000002,46700.0
-118.08,33.76,27.0,155.0,20952.0,71300.0
-118.09,33.77,27.0,627.0,17208.0,67500.0
-118.0,33.76,26.0,436.0,29250.0,176000.0
-118.01,33.75,30.0,652.0,45250.0,186000.0
-118.0,33.75,26.0,368.0,27589.0,137500.0
-118.0,33.74,25.0,372.0,63940.0,316700.0
-118.02,33.76,27.0,561.0,42500.0,214800.0
-118.02,33.75,26.0,475.0,57157.0,231200.0
-118.03,33.76,25.0,790.0,57420.0,221900.0
-118.04,33.75,16.0,614.0,52001.0,235600.0
-118.04,33.74,26.0,441.0,53559.0,235800.0
-118.02,33.74,26.0,595.0,61280.0,248200.0
-118.02,33.73,26.0,597.0,55599.0,234100.0
-118.01,33.74,25.0,1232.0,60609.0,264900.0
-117.98,33.75,24.0,772.0,38158.0,180000.0
-117.98,33.75,37.0,273.0,33438.0,199600.0
-117.99,33.75,30.0,418.0,30909.0,184400.0
-117.98,33.74,29.0,620.0,47404.0,207500.0
-117.99,33.74,26.0,739.0,45060.0,240000.0
-117.98,33.74,16.0,825.0,44261.0,304700.0
-117.99,33.73,17.0,985.0,43750.0,248100.0
-117.98,33.73,22.0,660.0,66539.0,284900.0
-117.99,33.77,29.0,255.0,31902.0,202400.0
-117.98,33.76,28.0,636.0,40194.0,197400.0
-117.99,33.76,30.0,359.0,33690.0,190900.0
-117.99,33.76,17.0,699.0,19439.0,177700.0
-117.99,33.75,22.0,743.0,33125.0,191800.0
-117.98,33.76,23.0,474.0,21375.0,150000.0
-117.98,33.76,24.0,418.0,44545.0,192500.0
-118.02,33.77,34.0,338.0,51506.99999999999,207500.0
-118.02,33.77,33.0,456.0,50091.0,211500.0
-118.02,33.76,25.0,385.0,36289.0,195800.0
-118.01,33.77,33.0,264.0,54220.0,204100.0
-118.01,33.77,32.0,272.0,58362.0,217500.0
-118.01,33.76,35.0,317.0,39855.0,191900.0
-118.01,33.76,26.0,585.0,22981.0,177700.0
-118.0,33.77,24.0,264.0,34327.0,192800.0
-118.0,33.76,29.0,502.0,30263.0,194200.0
-118.0,33.76,14.0,307.0,29083.0,179200.0
-118.03,33.77,21.0,829.0,30000.0,221200.0
-118.02,33.77,7.0,107.0,52077.0,181300.0
-118.03,33.77,24.0,590.0,58053.0,255900.0
-118.03,33.76,32.0,481.0,50866.0,223500.0
-118.03,33.79,26.0,896.0,58914.0,237600.0
-118.03,33.79,32.0,611.0,41548.0,216600.0
-118.01,33.79,30.0,395.0,54372.0,223200.0
-118.01,33.78,19.0,452.0,59357.0,207400.0
-118.03,33.78,26.0,298.0,51061.0,257500.0
-118.01,33.78,26.0,373.0,60000.0,233100.0
-118.03,33.78,25.0,537.0,66453.0,270100.0
-118.04,33.78,26.0,569.0,58426.0,259400.0
-118.08,33.8,29.0,591.0,60553.0,369400.0
-118.08,33.79,34.0,396.0,76144.0,376200.0
-118.09,33.78,26.0,296.0,66137.0,342700.0
-118.07,33.79,34.0,353.0,58282.99999999999,362400.0
-118.08,33.78,34.0,346.0,55767.0,372000.0
-118.08,33.78,30.0,414.0,69324.0,364700.0
-118.08,33.78,25.0,903.0,50102.0,340100.0
-118.02,33.79,23.0,1001.0,61142.0,240400.0
-118.01,33.79,23.0,403.0,57836.99999999999,258000.0
-118.02,33.8,24.0,8.0,58750.0,193800.0
-118.01,33.8,16.0,650.0,53200.0,219500.0
-118.05,33.78,18.0,454.0,87015.0,390900.0
-118.05,33.78,25.0,401.0,60000.0,353500.0
-118.05,33.78,25.0,326.0,66264.0,359100.0
-118.06,33.78,22.0,541.0,73463.0,355600.0
-118.04,33.8,33.0,476.0,50260.99999999999,245100.0
-118.06,33.8,21.0,477.0,48000.0,196900.0
-118.07,33.79,26.0,625.0,64288.0,320700.0
-118.06,33.8,20.0,304.0,36217.0,195300.0
-118.07,33.8,17.0,532.0,36442.0,193100.0
-118.05,33.79,19.0,317.0,32465.0,277400.0
-118.04,33.84,21.0,1129.0,45395.0,256000.0
-118.05,33.84,21.0,654.0,69830.0,329700.0
-118.04,33.83,19.0,748.0,46681.0,320700.0
-118.04,33.82,26.0,648.0,58440.0,273900.0
-118.04,33.83,20.0,283.0,40550.0,201900.0
-118.05,33.82,25.0,265.0,51230.0,159600.0
-118.06,33.81,25.0,544.0,54216.0,263000.0
-118.07,33.81,22.0,368.0,85407.0,398800.0
-118.07,33.8,22.0,295.0,38792.0,218200.0
-118.08,33.81,21.0,264.0,33155.0,237500.0
-118.03,33.82,17.0,310.0,56093.0,244400.0
-118.03,33.82,17.0,457.0,36815.0,245300.0
-118.03,33.82,20.0,472.0,60162.00000000001,318500.0
-118.02,33.82,19.0,431.0,47466.0,258300.0
-118.02,33.83,16.0,290.0,32933.0,260000.0
-118.03,33.83,34.0,691.0,42250.0,198400.0
-118.03,33.83,25.0,509.0,46250.0,229600.0
-118.03,33.83,25.0,184.0,31750.0,132800.0
-118.06,33.83,22.0,1021.0,45300.0,226400.0
-118.05,33.83,24.0,665.0,57018.00000000001,286700.0
-118.06,33.83,21.0,670.0,48800.0,343900.0
-118.05,33.82,21.0,372.0,86123.0,386700.0
-118.06,33.82,24.0,638.0,46458.00000000001,213400.0
-118.04,33.81,22.0,643.0,58526.99999999999,241000.0
-118.04,33.81,27.0,497.0,56846.0,216100.0
-118.05,33.81,26.0,450.0,52542.0,234600.0
-118.03,33.81,26.0,543.0,57089.0,237400.0
-118.03,33.86,19.0,322.0,45350.0,289300.0
-118.04,33.85,24.0,355.0,56094.0,279200.0
-118.04,33.85,23.0,478.0,57770.0,315900.0
-118.05,33.85,25.0,362.0,61737.0,313100.0
-118.04,33.85,18.0,544.0,75057.0,328500.0
-118.01,33.84,29.0,638.0,39628.0,215600.0
-118.03,33.84,28.0,830.0,40156.0,196000.0
-118.02,33.83,26.0,821.0,31497.0,217600.0
-118.02,33.82,21.0,432.0,37885.0,204500.0
-118.01,33.82,10.0,693.0,41590.99999999999,192300.0
-118.01,33.81,18.0,1065.0,44583.00000000001,190100.0
-118.02,33.81,34.0,641.0,51155.0,200900.0
-118.02,33.86,26.0,394.0,56677.0,220700.0
-118.02,33.85,31.0,353.0,53416.0,213000.0
-118.03,33.85,30.0,452.0,40865.0,203700.0
-118.03,33.85,23.0,1004.0,39156.0,224100.0
-118.01,33.85,29.0,400.0,38864.0,209300.0
-118.0,33.85,34.0,206.0,45083.0,188000.0
-118.01,33.86,29.0,402.0,34306.0,194200.0
-118.01,33.84,28.0,803.0,45000.0,202100.0
-118.01,33.84,35.0,709.0,51775.0,213400.0
-118.02,33.84,35.0,580.0,44821.0,214100.0
-118.03,33.84,30.0,797.0,54746.0,226400.0
-117.99,33.86,36.0,219.0,34167.0,187200.0
-117.99,33.85,34.0,304.0,49776.99999999999,212600.0
-118.0,33.85,33.0,405.0,40455.0,197200.0
-118.0,33.86,32.0,178.0,38750.0,203000.0
-117.99,33.85,35.0,276.0,52548.0,192600.0
-118.0,33.84,30.0,299.0,40039.0,195100.0
-118.0,33.84,29.0,619.0,28169.0,165100.0
-118.01,33.87,25.0,1497.0,31390.0,185700.0
-117.99,33.86,20.0,876.0,30252.0,178000.0
-118.0,33.88,28.0,280.0,47083.00000000001,268100.0
-118.01,33.88,19.0,341.0,33690.0,269600.0
-117.99,33.88,15.0,527.0,42422.00000000001,159400.0
-117.99,33.88,42.0,314.0,39559.0,161100.0
-118.0,33.88,18.0,649.0,27350.0,170800.0
-117.99,33.87,16.0,453.0,31205.0,174000.0
-118.0,33.87,13.0,462.0,29500.0,165600.0
-117.99,33.87,34.0,291.0,35900.0,161900.0
-117.99,33.86,20.0,564.0,29000.0,176100.0
-117.98,33.89,18.0,435.0,71425.0,393700.0
-117.99,33.88,25.0,498.0,66704.0,240600.0
-117.97,33.89,17.0,339.0,51315.0,181800.0
